gene_symbol	GSM4037819_hair_cell_mean	GSM4037820_hair_cell_mean	cochlear_hair_cell_expression	hair_cell_sample_count	hair_cell_developmental_consistency
CHRNA5	-0.0726003042945459	-0.121243764953865	-0.09692203462420546	2	0.955654586995343
CHRNA3	0.169856384274523	0.172822439752436	0.1713394120134795	2	0.9974678086919192
ADAMTS7	-0.124337210683598	0.0621498472438202	-0.0310936817198889	2	0.8191366495269825
MORF4L1	-0.766471606427264	-1.12606320886344	-0.9462674076453519	2	0.8152403924436983
CTSH	-0.286278948360452	-0.161047128901625	-0.22366303863103848	2	0.8976582478139334
RASGRF1	-0.0564315323671951	-0.0368771127322932	-0.04665432254974415	2	0.9813172131298655
RP11-16K12.1		-0.0219196420126198	-0.0219196420126198	1	1.0
TMED3	-0.129425407633101	-0.0738307913075893	-0.10162809947034515	2	0.9495341337496372
KIAA1024	0.212881483312752	-0.0706063340820981	0.07113757461532695	2	0.735339489423982
MTHFS	-0.032625462981254	0.116723571641078	0.042049054329911996	2	0.8566775393137603
RP11-38G5.4	0.128864359917348	0.182480416531364	0.15567238822435597	2	0.953606180124806
ST20-MTHFS		-0.0237129487134389	-0.0237129487134389	1	1.0
ST20	0.0702608625161632	-0.0152968869972588	0.027481987759452202	2	0.9167306575368869
ST20-AS1	0.395426426854384	0.546861399305032	0.471143913079708	2	0.8970631145571392
BCL2A1	-0.0793633691012731	0.065213496643026	-0.00707493622912355	2	0.856438820446023
ZFAND6	0.239068612686545	0.203990256436358	0.2215294345614515	2	0.9712832492957645
FAH	-0.257954530759379	-0.254183945845587	-0.256069238302483	2	0.9969981074300588
LINC01314	0.276675501920443	-0.0533080983909489	0.11168370176474704	2	0.7031677267665631
RP11-210M15.2	0.136343264368553	-0.0113311670115311	0.06250604867851095	2	0.8610130911125129
ARNT2	-0.032855544894596	-0.264728580875741	-0.14879206288516852	2	0.7981592635669849
RP11-379K22.2		-0.0248995936734706	-0.0248995936734706	1	1.0
ABHD17C	0.322848036077592	0.187161637421718	0.255004836749655	2	0.891883764362782
RP11-28H5.2		-0.0212180043719458	-0.0212180043719458	1	1.0
CEMIP	0.212917818410717	0.376864657502099	0.29489123795640804	2	0.8733894907265554
MESDC2	-0.319236306836622	-0.397906918678104	-0.35857161275736305	2	0.9420931431933781
RP11-775C24.5	-0.0608361937633706	-0.0779675513416194	-0.069401872552495	2	0.9839804305397756
MESDC1	-0.198006402472601	-0.322799349833205	-0.26040287615290303	2	0.900989636153873
CFAP161	0.865527464725957	1.45371868921144	1.1596230769686984	2	0.7276417210214835
IL16	0.0965655608192516	0.051376915926846	0.07397123837304881	2	0.9579237848484085
STARD5	-0.178709609723239	-0.12096385408627	-0.1498367319047545	2	0.9497791694814701
TMC3-AS1	-0.0675708005943331	-0.0512598136739239	-0.0594153071341285	2	0.9846037839829473
RP11-761I4.5		-0.0248623406565649	-0.0248623406565649	1	1.0
CTD-2240J17.2		-0.031590581274095	-0.031590581274095	1	1.0
CTD-2240J17.4		-0.0251380210692901	-0.0251380210692901	1	1.0
CTD-2240J17.1	-0.0987838015256813	-0.079836411094105	-0.08931010630989314	2	0.9826060638547073
CTD-2034I4.2	0.074669352273933	-0.0747182231654098	-0.000024435445738400785	2	0.850616074823455
RP11-499F3.2	-0.00203260891650824	0.148287451222627	0.07312742115305937	2	0.8599233817195552
MEX3B	-0.245955762493891	-0.433856555144429	-0.33990615881916	2	0.8597657071625582
EFTUD1	-0.102754236945966	-0.0347689317036471	-0.06876158432480656	2	0.9363887079780577
SAXO2	0.35806795786862	0.0488001863516003	0.20343407211011016	2	0.7430122856877841
GOLGA6L10	0.608176275852285	0.471006254503132	0.5395912651777085	2	0.9109049106398249
GOLGA6L9	0.543764716405687	-0.125074592358973	0.209345062023357	2	0.4469408858001007
RPS17	-0.888860801058041	-0.278236924109488	-0.5835488625837645	2	0.6143953045110074
CPEB1	0.035149382227364	0.166277804069402	0.100713593148383	2	0.880869626160453
CPEB1-AS1		-0.0305493986082981	-0.0305493986082981	1	1.0
AP3B2	2.33055558904251	0.394609821274272	1.362582705158391	2	0.1805807417698636
SNHG21	-0.034485331570569	0.0101996814316658	-0.0121428250694516	2	0.9558510796150054
FSD2	-0.0973543730648636	0.165809530380052	0.0342275786575942	2	0.7455454593596346
WHAMM	-0.0676677064300127	0.116817985095048	0.024575139332517648	2	0.8199393246597335
HOMER2	2.06924583739593	3.6697752705652	2.869510553980565	2	0.5863741910400514
RP11-382A20.5		-0.014098107951917	-0.014098107951917	1	1.0
FAM103A1	1.35760537002699	0.73065066210516	1.044128016066075	2	0.6932899001460757
C15orf40	0.322738507191977	0.437096997889105	0.379917752540541	2	0.917126589257523
RP11-382A20.7	-0.0340954709829266	-0.0292578021072447	-0.03167663654508565	2	0.995310867083428
BTBD1	0.648446473612117	0.595054857492823	0.62175066555247	2	0.9670777899134665
RP11-90B9.3		-0.0231192821759347	-0.0231192821759347	1	1.0
TM6SF1	-0.18677733567109	0.419461225655948	0.116341944992429	2	0.4569418769522724
RP11-382A20.3	-0.199125254001177	-0.266216421052034	-0.2326708375266055	2	0.945572520247597
RP11-382A20.4	-0.0437766476114661	-0.0153922227058181	-0.029584435158642102	2	0.9724311829740565
SH3GL3	0.0785420252082467	0.41719064653592	0.24786633587208334	2	0.728617872289178
ADAMTSL3	-0.143617341929542	-0.153618045227348	-0.148617693578445	2	0.9912932707255715
UBE2Q2L	-0.0562449696975379	0.179215868108657	0.06148544920555955	2	0.7781779882310971
GOLGA6L4	0.139599938001654	-0.0462667581751456	0.046666589913254196	2	0.8224203409490658
RP11-182J1.17	0.172280262273859	-0.0361358801617405	0.06807219105605926	2	0.8048669891596677
ZSCAN2	0.14345032391463	-0.0710431569220903	0.03620358349626985	2	0.7930006378543928
RP11-182J1.5	-0.0221864103530447	-0.0266336508787124	-0.02441003061587855	2	0.9956587300077548
RP11-182J1.3	-0.047584277683701	0.158619485492511	0.05551760390440501	2	0.8046420425263819
RP11-182J1.1		-0.00879175485274871	-0.00879175485274871	1	1.0
WDR73	0.867717853717886	0.578680758636024	0.723199306176955	2	0.8322671706947746
NMB	-0.430649841044199	-0.424006968815368	-0.4273284049297835	2	0.9953459398650741
SEC11A	-0.864774112096639	-1.28779681541994	-1.0762854637582895	2	0.7962598540965622
ZNF592	-0.0417440940853355	0.0428457286351782	0.0005508172749213516	2	0.9154567451647276
ALPK3	-0.120543845404106	0.10923276950068	-0.005655537951712995	2	0.7715155873622616
PDE8A	-0.168205706575851	-0.218419332169453	-0.19331251937265198	2	0.9579208088590235
AKAP13	0.280519418348706	-0.110392947524339	0.0850632354121835	2	0.6397331020762593
RP11-815J21.4		-0.0256137671843403	-0.0256137671843403	1	1.0
RP11-158M2.2		-0.0199963089522777	-0.0199963089522777	1	1.0
RP11-158M2.3	-0.0376953851504158	-0.0399712624108281	-0.03883332378062195	2	0.9978091988307328
RP11-158M2.5		-0.0224994476724424	-0.0224994476724424	1	1.0
KLHL25	-0.18593176718092	0.0273263364806216	-0.0793027153501492	2	0.802411222886291
AGBL1	0.0832623585641883	-0.0310833947961058	0.02608948188404125	2	0.8885616163316092
NTRK3	-0.412256939106365	-0.40150572986907	-0.4068813344877175	2	0.9923581264647243
MRPL46	0.293290834831796	-0.049202149532705	0.12204434264954551	2	0.6947598491912064
MRPS11	0.00762777620099468	-0.0876634104470767	-0.04001781712304101	2	0.9083754286905665
DET1	0.199893200756214	-0.226173558580839	-0.013140178912312506	2	0.5794592217293465
LINC01586		-0.0116086228697615	-0.0116086228697615	1	1.0
AEN	0.164324952558546	0.000944277140258187	0.0826346148494021	2	0.849089736114696
ISG20	0.398551449267031	0.308997550399163	0.353774499833097	2	0.9338487326516278
RP11-343B18.2		-0.0233340605733007	-0.0233340605733007	1	1.0
ACAN	-0.0720673639914174	-0.159225217429315	-0.1156462907103662	2	0.9218768043566913
HAPLN3	-0.386968582145103	-0.345742124371556	-0.36635535325832946	2	0.9698274261704799
MFGE8	-0.310128928390768	-0.355283172877572	-0.33270605063417	2	0.9661183766177716
RP11-326A19.3	-0.0514966746524736	-0.0249666192894539	-0.03823164697096375	2	0.9744468824077738
ABHD2	-0.125609612730952	-0.21379005892853	-0.16969983582974102	2	0.9246127566265527
RLBP1	-0.0292579912091265	-0.0692688743401679	-0.0492634327746472	2	0.9618676474550938
FANCI	-0.133780135557736	-0.204248318763695	-0.1690142271607155	2	0.9397199952158742
POLG	-0.102591302528982	0.187693101706777	0.042550899588897496	2	0.7215633266920349
RP11-217B1.2	-0.0935515432315776	-0.0595879044458225	-0.07656972383870006	2	0.9684519840808343
MIR9-3HG	0.314475947036151	0.0867914589726887	0.20063370300441985	2	0.8103630711900612
TICRR	-0.0393279111662868	-0.101409559177751	-0.0703687351720189	2	0.9419997558117325
KIF7	0.117478152337843	-0.0182526168784983	0.04961276772967235	2	0.8706849102932228
PLIN1		-0.0210908955526731	-0.0210908955526731	1	1.0
PEX11A	-0.0868388118818972	0.0703563571980875	-0.008241227341904848	2	0.8440897229580573
WDR93	1.55031276375616	1.60355660103454	1.57693468239535	2	0.979338305451775
MESP1	0.152843157981323	0.0577759055174683	0.10530953174939565	2	0.9139903803114863
MESP2	0.137648776469507	-0.0783216846218242	0.029663545923841392	2	0.7902514253842436
ANPEP	-0.124094818972607	-0.108067540396666	-0.11608117968463649	2	0.9856396838620021
AP3S2	0.654389922230094	0.187405823612469	0.42089787292128145	2	0.6713457683925352
C15orf38-AP3S2		-0.013271318478685	-0.013271318478685	1	1.0
ARPIN	-0.276705511663319	-0.0341341586613189	-0.15541983516231897	2	0.7900578251991646
ZNF710	1.03407904064495	0.760942230671271	0.8975106356581105	2	0.8560551889191665
RP11-617F23.1	0.0322791313520081	0.145688871412101	0.08898400138205455	2	0.8958572945826918
IDH2	0.338512517400364	-0.125039103612482	0.10673670689394099	2	0.5811545617622057
SEMA4B	0.0882015702137297	-0.0611602887376408	0.013520640738044445	2	0.8526306688311691
CIB1	-0.222279143560071	0.027781846806752	-0.0972486483766595	2	0.7721018014132172
GDPGP1	0.0634611893324493	0.0395247073795336	0.051492948355991455	2	0.9772357180422937
RP11-697E2.6	-0.0845887575654519	-0.0295810711611921	-0.057084914363322	2	0.947962849855453
NGRN	0.514516947381147	-0.00849452388691104	0.25301121174711794	2	0.5825963356394835
RP11-697E2.12		-0.0264034059325774	-0.0264034059325774	1	1.0
ZNF774	-0.0640379551291443	-0.128766880995289	-0.09640241806221664	2	0.940962437878834
IQGAP1	-0.618068158684895	-0.308381746228988	-0.4632249524569415	2	0.7883535187560163
CRTC3	-0.220073266893239	0.155097630047285	-0.032487818422977	2	0.6366340694328381
CTD-3065B20.3		-0.0303297466781614	-0.0303297466781614	1	1.0
CRTC3-AS1	-0.0797774950566943	-0.0460831834723101	-0.0629303392645022	2	0.9683005458215643
BLM	-0.116334589245543	-0.178632589238352	-0.14748358924194752	2	0.945709027495579
FURIN	-0.201861809287134	0.280373290047739	0.039255740380302495	2	0.5359803361216893
FES	-0.076649960877157	-0.299474244203918	-0.1880621025405375	2	0.8124472762406306
MAN2A2	-0.119828332907371	0.0914992108407251	-0.014164561033322948	2	0.7916240106706387
HDDC3	0.0819915507936669	0.0970292630912964	0.08951040694248166	2	0.9861977341365373
UNC45A	0.339132897364333	0.270566502951123	0.304849700157728	2	0.9474526496002399
AC068831.6	-0.0815819797057074	-0.0280494911608458	-0.0548157354332766	2	0.949249440687503
RCCD1	-0.166965476157098	-0.156791503380772	-0.16187848976893499	2	0.99124351395958
PRC1	-0.182202559851102	-0.242137178446691	-0.21216986914889652	2	0.9505559244450854
PRC1-AS1	-0.106502084084834	-0.0635529978932087	-0.08502754098902135	2	0.9604165935249197
VPS33B	0.499693725732922	0.270542928960205	0.3851183273465635	2	0.8345622953298903
AC068831.10	-0.0670886624019233	-0.0968982563062355	-0.0819934593540794	2	0.9724493769841199
AC068831.16	-0.048280997552591	0.18560337510295	0.0686611887751795	2	0.7811426342491188
SV2B	-0.0758087426339151	-0.0386007095850517	-0.0572047261094834	2	0.9648052717416531
CRAT37	-0.0325829433692437	-0.0304421352058926	-0.03151253928756815	2	0.9979245931757362
SLCO3A1	1.75606783514609	2.9301506312583	2.343109233202195	2	0.64880513491699
ST8SIA2	0.438059640489714	0.602764599309509	0.5204121198996114	2	0.8916708459081015
LINC00930		-0.0275501002575718	-0.0275501002575718	1	1.0
FAM174B	0.508846774261824	0.851207071826067	0.6800269230439455	2	0.7962173743359184
CTD-2313J17.6	-0.0659913913539697	-0.0203942282458256	-0.04319280979989765	2	0.9562907617079047
CTD-2313J17.7	-0.013203342388721	-0.0394710475457195	-0.02633719496722025	2	0.9744063595416734
RP11-437B10.1	0.0501191105147587	-0.0170438594559249	0.0165376255294169	2	0.9339296763012537
CHD2	0.428362005325454	0.291963028615901	0.36016251697067747	2	0.8997186181741447
RGMA	0.364955355337089	-0.0653789969312841	0.14978817920290244	2	0.6257272773784255
RP11-266O8.1	-0.0153031804721671	-0.017946031964455	-0.01662460621831105	2	0.9974003663927447
MCTP2	-0.042353313755722	0.108815731099015	0.0332312086716465	2	0.8536929163714629
RP11-255M2.3	-0.100672062665494	-0.022515325426392	-0.061593694045943004	2	0.9263779187108476
LINC01197	-0.107712025560553	-0.135889142980317	-0.121800584270435	2	0.974882240377786
CTD-2536I1.3	-0.0329683011679014	-0.0215915548791213	-0.027279928023511348	2	0.9889253688518289
LINC00924	-0.0428248865378232	-0.031233992540633	-0.037029439539228104	2	0.988822984618122
RP11-236L14.2	0.264529846022075	-0.0598628479725797	0.10233349902474766	2	0.7057218216795098
NR2F2-AS1	-0.0650136933032979	-0.06556252233998	-0.06528810782163895	2	0.9994848069431617
RP11-327J17.9	-0.0826248171943425	-0.0370140103053454	-0.05981941374984395	2	0.956963605028127
NR2F2	0.0577377366567139	0.392309800950229	0.22502376880347144	2	0.7268852467896972
RP11-262A16.1	-0.037831509283932	-0.0278732867788156	-0.0328523980313738	2	0.9903585231306071
RP11-522B15.3	0.255729544843824	0.0259481414997945	0.14083884317180925	2	0.7985855717314276
CTD-2147F2.1	-0.0683097684805533	-0.0258242962084248	-0.04706703234448905	2	0.9594243052643925
LINC00923	0.769578014150713	0.337981672752267	0.55377984345149	2	0.7222281243913429
ARRDC4	0.00175211519541717	0.0892300682584306	0.045491091726923887	2	0.916328361135513
FAM169B	0.821177271330513	0.618879381987034	0.7200283266587735	2	0.8823868850250559
RP11-35O15.1	-0.0286453702679259	-0.0198472030278072	-0.02424628664786655	2	0.9914101057970021
IGF1R	0.368247975262729	0.255332533202975	0.311790254232852	2	0.9139226399225019
PGPEP1L	3.16051150806009	1.2367664041441	2.198638956102095	2	0.39857385271756585
SYNM	-0.0572984307806016	-0.037804230078755	-0.047551330429678296	2	0.9813906964407648
RP11-6O2.4		-0.0153522388489122	-0.0153522388489122	1	1.0
TTC23	-0.217288365524674	-0.213840486898802	-0.215564426211738	2	0.997163557478712
RP11-6O2.3	-0.0216073515145729	-0.039313131398688	-0.030460241456630448	2	0.9828176001637029
LRRC28	0.320695210061469	0.0783615543479117	0.19952838220469035	2	0.797975888433622
RP11-20G13.3		-0.0322669343855993	-0.0322669343855993	1	1.0
MEF2A	0.0658970774073915	-0.156263040293276	-0.045182981442942256	2	0.7874438049173349
LYSMD4	0.0887155907548132	0.0542621456666386	0.07148886821072589	2	0.9678452608231869
CTD-2054N24.2	-0.0213953634612262	-0.0503723458774958	-0.035883854669361	2	0.9720268036945912
CTD-3076O17.1	-0.0285481431942128	-0.0394545954931878	-0.0340013693437003	2	0.9894521877607401
ADAMTS17	-0.00936685567745898	-0.10820301385802	-0.058784934767739494	2	0.9066513368909596
CTD-3076O17.2	-0.0210991617211787	-0.0337000139216328	-0.02739958782140575	2	0.9877351983105481
RP11-90E5.1	-0.0519869269197993	-0.0222776911248372	-0.03713230902231825	2	0.9713544399913948
SPATA41	-0.0688630138232141	-0.0708698484132842	-0.06986643111824914	2	0.9981242194990897
CERS3-AS1	-0.0525693283836321	-0.0308244517702413	-0.0416968900769367	2	0.9791255241130797
RP11-526I2.5	-0.0742541674632652	-0.0865051991596997	-0.08037968331148246	2	0.9886604386534892
LINS1	-0.105783405384349	0.281062996098592	0.08763979535712149	2	0.6443248921800239
ASB7	-0.0151966189305767	-0.016646202000327	-0.01592141046545185	2	0.9985731346393357
RP11-66B24.2	0.197006277223029	0.520990520913146	0.3589983990680875	2	0.7616007171809148
RP11-66B24.1		-0.0269028898276752	-0.0269028898276752	1	1.0
ALDH1A3	0.0292868447954024	0.176199118459995	0.1027429816276987	2	0.8667755985644602
RP11-66B24.9	-0.0242153369937459	-0.0220699857896998	-0.02314266139172285	2	0.9979031749090318
RP11-66B24.4	-0.0175070921754392	-0.0322273520879522	-0.0248672221316957	2	0.9856369102312637
LRRK1	0.00776012628543624	0.0948318588872806	0.05129599258635842	2	0.9171767673273121
RP11-505E24.3		-0.0110158806077209	-0.0110158806077209	1	1.0
RP11-505E24.2	-0.0616921345516279	-0.0265605076961444	-0.04412632112388615	2	0.9663530876056565
CHSY1	-0.179512965949748	-0.0145081041520202	-0.0970105350508841	2	0.8495868029288578
VIMP	0.0373303282983903	-0.0231181056892845	0.0071061113045529	2	0.9399780883968889
SNRPA1	0.490922591180517	-0.279819980326441	0.105551305427038	2	0.3028432351140452
RP11-299G20.2	-0.0880392171906954	-0.0460209921583041	-0.06703010467449975	2	0.9606213312554953
PCSK6	0.0542829321040046	-0.158700917720233	-0.0522089928081142	2	0.7975840814134931
TM2D3	0.446432027221981	0.211276642979608	0.3288543351007945	2	0.823039005833144
TARSL2	0.478573154105262	0.41259401279147	0.445583583448366	2	0.9543581277006465
RP11-89K11.1	-0.0638439666923083	-0.0937676658207088	-0.07880581625650855	2	0.9722622007802695
AC140725.4	-0.0595736551190305	-0.0313604099760805	-0.0454670325475555	2	0.9730137400179889
WASIR2	0.319511726415636	0.0366408250928873	0.17807627575426166	2	0.7598874477447217
POLR3K	0.924871063395858	0.172841709125369	0.5488563862606135	2	0.5144615337215963
SNRNP25	-0.0361656627496251	0.178477206696341	0.07115577197335796	2	0.7996156347544708
RHBDF1	-0.167460920130907	-0.152166526059647	-0.159813723095277	2	0.986813059919275
MPG	0.234978876309778	-0.0102162342631418	0.1123813210233181	2	0.7795763863174578
NPRL3	0.275330523961146	0.0476401854077952	0.1614853546844706	2	0.8039662423335461
Z69720.2	0.152771135325917	-0.0354250794688489	0.058673027928534044	2	0.822233862741358
Z69666.2	0.208516994274429	-0.0407875354698381	0.08386472940229545	2	0.7699855683266419
HBM		-0.0162496452256798	-0.0162496452256798	1	1.0
HBA2	-0.113919831758688	0.0995678978451334	-0.007175966956777302	2	0.7880333361717484
HBA1	-0.11069403231755	-0.0658570598375138	-0.08827554607753191	2	0.9587999816391704
HBQ1	0.878623986777056	0.177020398393605	0.5278221925853305	2	0.5407819104942961
LA16c-OS12.2	0.162281175709464	-0.0624672205557295	0.04990697757686724	2	0.7859349436995823
LUC7L	0.380734758921646	-0.0382940102568956	0.1712203743323752	2	0.6422289277392408
FAM234A	0.137362074208006	0.0266033929079849	0.08198273355799546	2	0.8976335962998209
AC004754.3	0.508261044224834	0.21188207851652	0.360071561370677	2	0.7820857562747479
RGS11	-0.214074218384745	-0.055770943774994	-0.13492258107986949	2	0.8605162349848333
ARHGDIG	0.540879635306521	0.151340549255611	0.346110092281066	2	0.7106187017803187
PDIA2	0.206723597864101	0.18847429056656	0.1975989442153305	2	0.9847617540198335
AXIN1	-0.0526327530950837	-0.0743685541162882	-0.06350065360568595	2	0.9795620238243281
MRPL28	0.803147722813405	0.197231760972489	0.500189741892947	2	0.5961071157063318
TMEM8A	0.128554121983078	0.106366287203414	0.11746020459324599	2	0.9801444072115836
NME4	-0.511458755148518	-0.784881811935903	-0.6481702835422105	2	0.8341050924666896
DECR2	-0.0256554037294916	-0.153466145735742	-0.0895607747326168	2	0.8826951694937663
LA16c-359F1.1	-0.047504503732325	-0.0181420430680401	-0.032823273400182554	2	0.9715706825935283
RAB11FIP3	0.26305060976916	0.138734525334658	0.20089256755190898	2	0.8964802616041435
LINC00235	0.405642763781171	-0.0408238119369834	0.18240947592209378	2	0.6224095080344476
CAPN15	0.114300288715151	0.405411353165532	0.2598558209403415	2	0.7689330321678403
PIGQ	0.205200564816938	0.104008084577987	0.1546043246974625	2	0.9123574387568086
NHLRC4	0.565713576317666	0.622168158933694	0.59394086762568	2	0.9645817584813404
RAB40C	0.33121524206122	0.202214178660972	0.266714710361096	2	0.8981609178885478
WFIKKN1	0.237202220308704	-0.0331093983909694	0.1020464109588673	2	0.7547184800824487
C16orf13	0.0518137301664857	0.187176715584656	0.11949522287557085	2	0.8790856962565032
FAM195A	-0.36822221543236	-0.0563092746683712	-0.2122657450503656	2	0.7427025039373443
MSLN	-0.185011699859683	-0.0789659144682757	-0.13198880716397934	2	0.9063190512836532
AL022341.3	-0.0691355923279805	0.601287210651283	0.26607580916165124	2	0.4704718326281009
WDR90	0.471099402345592	0.0948251919830102	0.2829622971643011	2	0.7067145221693177
LA16c-349E10.1	-0.078586924306361	-0.0620131501009719	-0.07030003720366645	2	0.9845148335706959
RHOT2	0.191524371762082	0.204422503437133	0.1979734375996075	2	0.9892333742383345
RHBDL1	-0.0867143522939605	-0.0713258603109937	-0.0790201063024771	2	0.9857384566857617
LA16c-313D11.9	-0.0412141054706244	-0.0284018296235537	-0.03480796754708905	2	0.9876186923092205
STUB1	-0.13064432251286	0.269396977551558	0.069376327519349	2	0.6259115806384075
JMJD8	-0.0294577589799475	0.0450488882003661	0.007795564610209301	2	0.9260696813950249
WDR24	0.218533511894042	-0.0436944932872723	0.08741950930338485	2	0.7588529514710464
FBXL16	1.54127924878653	-0.0576697251984442	0.741804761794043	2	0.08201595893097036
METRN	0.682377394134724	1.35525600208747	1.018816698111097	2	0.6666965313976628
FAM173A	0.57110911095334	0.597019354810189	0.5840642328817645	2	0.9836431861038157
CCDC78	0.737634141469775	1.55846471335101	1.1480494274103925	2	0.61787165536931
HAGHL	0.766510175187688	0.197976510520605	0.4822433428541465	2	0.6164370260740465
NARFL	-0.206473359859537	-0.0635552408314661	-0.13501430034550155	2	0.8740825388855751
RPUSD1	0.149763800743417	0.0749512976145094	0.1123575491789632	2	0.9327441943607727
CHTF18	-0.173495961589558	-0.121097131953901	-0.1472965467717295	2	0.9543284342804856
LA16c-360A4.1		-0.0302176605611825	-0.0302176605611825	1	1.0
LMF1	0.314562333373087	-0.257749152747519	0.028406590312784002	2	0.4434968702927693
LMF1-AS1	0.173584934927165	0.165105024231168	0.1693449795791665	2	0.992748153159174
RP11-161M6.2	-0.54578394153119	-0.39049921274798	-0.46814157713958504	2	0.8942304126515135
SOX8	-0.38704950451475	-0.118811881220193	-0.2529306928674715	2	0.7859118426729053
C1QTNF8		-0.0283005013884207	-0.0283005013884207	1	1.0
CACNA1H	-0.167307270285151	-0.0624510704164889	-0.11487917035081995	2	0.9059483730100842
TPSB2		-0.0197608853568865	-0.0197608853568865	1	1.0
LA16c-358B7.4		0.177205858921276	0.177205858921276	1	1.0
UBE2I	-0.221793303914616	-0.292998465998611	-0.2573958849566135	2	0.9433709280140901
LA16c-358B7.3	0.0612565175193225	-0.0661026522250631	-0.0024230673528703034	2	0.8729486841511869
BAIAP3	0.469303104167063	0.606460331061932	0.5378817176144974	2	0.9108141898535461
TSR3	0.012206733321624	0.144378902355684	0.07829281783865401	2	0.8774246041080123
GNPTG	-0.0132212645532679	0.0518610291474732	0.01931988229710265	2	0.9361512565083357
LA16c-316G12.2		-0.0289556274460274	-0.0289556274460274	1	1.0
UNKL	-0.17533988127149	-0.0498840910370745	-0.11261198615428225	2	0.8872421007542346
LA16c-312E8.2	-0.065267698130813	-0.0436890248168377	-0.05447836147382535	2	0.9795361629954974
C16orf91	0.0537107849792943	0.123414885388927	0.08856283518411065	2	0.9359668563387583
CCDC154	0.154868940363061	-0.0596948973151987	0.047587021523931156	2	0.7951828026982117
CLCN7	0.143103787819592	-0.0978803683414501	0.022611709739070944	2	0.7643444194253052
LA16c-390E6.5		-0.0247134760898403	-0.0247134760898403	1	1.0
TELO2	0.148173518408845	-0.196797118632499	-0.024311800111827	2	0.6632171600447416
IFT140	0.445923934553476	0.123457083341907	0.2846905089476915	2	0.7489925791732468
LA16c-385E7.1	-0.052894105114727	-0.0361734977772655	-0.04453380144599625	2	0.9839922774023068
TMEM204	-0.312422692116061	-0.435536408298837	-0.373979550207449	2	0.9103962528669457
CRAMP1	0.322289195158086	0.155930109369921	0.2391096522640035	2	0.8657430474500729
LA16c-431H6.6	-0.155413566125686	0.173471694032986	0.00902906395365001	2	0.6740576937694835
HN1L	-0.272896465443435	-0.214170634817243	-0.243533550130339	2	0.952775033194692
MAPK8IP3	-0.131808780646684	-0.0264289989934601	-0.07911888982007205	2	0.9023464581638503
NME3	0.384508090972961	0.528259487879424	0.4563837894261925	2	0.9012956626198784
MRPS34	0.459760348952535	-0.0179923188008493	0.22088401507584285	2	0.6086830019445331
EME2	0.694699986634671	0.463553116090042	0.5791265513623565	2	0.8536235931533086
SPSB3	0.35067189955189	-0.195069058736534	0.077801420407678	2	0.4936535172852179
NUBP2	0.301791808458857	-0.231225294816041	0.035283256821407996	2	0.4851485332512758
IGFALS	-0.126245014520192	-0.0230061798448751	-0.07462559718253355	2	0.9039304154433044
HAGH	0.53245596723705	0.730734343411576	0.631595155324313	2	0.8784757508457335
FAHD1	0.4734766076307	-0.260052718405557	0.1067119446125715	2	0.33719941344534343
MEIOB	-0.0857075131644773	0.172853458151619	0.04357297249357085	2	0.7522348909647627
MSRB1	-0.126346371521786	-0.255685529256503	-0.19101595038914448	2	0.8914043445913066
NDUFB10	0.0222865307351254	0.145048217401281	0.0836673740682032	2	0.8867164504498322
RPS2	-1.0847628519052	-1.60998303933519	-1.347372945620195	2	0.7762519209357154
SNHG9	-0.519979761703068	-0.412541466131436	-0.46626061391725204	2	0.9267263305364245
RNF151		-0.0167282859537386	-0.0167282859537386	1	1.0
AC005363.11	-0.0672488922287702	-0.043555112401358	-0.055402002315064106	2	0.977549995380491
TBL3	0.000724251378862359	-0.0596228343248586	-0.02944929147299812	2	0.9413792537392758
NOXO1	-0.353231685824768	0.560564211455585	0.1036662628154085	2	0.1720360329314623
GFER	0.102720255983802	-0.0159187346460434	0.043400760668879296	2	0.8862958557229812
SYNGR3	-0.1246275692348	0.134493410072695	0.004932920418947495	2	0.7421509694403585
ZNF598	0.275383016289292	-0.170372948014367	0.052505034137462506	2	0.5764809194770644
NPW	-0.346456064200286	-0.363979362893349	-0.3552177135468175	2	0.9870697537983018
SLC9A3R2	1.14942119246395	1.13587699629567	1.14264909437981	2	0.9936787613969051
NTHL1	0.823086443443886	-0.0615687880500008	0.38075882769694264	2	0.3592977906435255
TSC2	0.566243240125481	0.57126557711908	0.5687544086222804	2	0.996798519280013
PKD1	0.0190639352558457	-0.006070700505296	0.006496617375274849	2	0.9750276003642343
RP11-304L19.2	-0.038227277661962	-0.021964904986134	-0.030096091324048002	2	0.9842127614959446
RAB26	0.627708214609465	0.993759440896875	0.8107338277531699	2	0.7978437135944929
SNHG19	-0.38719080803564	-0.16103044473229	-0.274110626383965	2	0.8224955050055485
TRAF7	0.396134978463989	-0.0379786921986078	0.1790781431326906	2	0.6318194233427135
CASKIN1	0.000525766409960299	-0.0614045221165064	-0.03043937785327305	2	0.9398991441345275
MLST8	0.270343349588263	-0.116897758763152	0.0767227954125555	2	0.6403520850479996
BRICD5	-0.46752371290228	-0.0944682346590632	-0.2809959737806716	2	0.7087770095465653
PGP	0.198510555258178	0.310471712764725	0.2544911340114515	2	0.9107517347304545
E4F1	0.348395452008322	-0.0296736944890209	0.15936087875965055	2	0.6738986510379559
